Val ture
38.73999999699998
28.410000002
14.410000001000002
28.190000002999998
28.909999998000004
15.239999996999996
22.580000005000002
14.340000002999998
39.219999998999995
28.439999999
39.800000002999994
15.390000004000004
17.230000003000004
12.600000003000005
41.59000000400002
28.140000007999994
31.349999995000005
15.779999998
13.999999998000005
22.359999998000003
13.770000001
22.999999998999996
14.599999999000001
40.409999997
27.749999995000003
59.52999999700001
27.199999997
15.190000002999993
36.599999997
23.029999999
23.230000002
28.339999996999996
23.189999996
21.340000003999997
40.11999999400002
17.479999997999997
14.209999993999999
15.520000002
22.419999994
27.439999998999998
20.690000000000005
23.059999997000002
15.469999999999999
28.089999996000007
44.009999995
69.43999999800002
17.530000001
79.18000000199999
79.69999999900001
15.300000001000003
12.240000004
13.260000004
54.619999994000004
26.350000005
27.110000002
15.980000001000004
23.12
13.400000002
45.009999993
14.199999998
45.44
28.380000000999992
13.080000003999999
15.839999998
23.069999995999993
40.410000000000004
27.830000000999988
79.22000000100002
18.290000007000007
38.260000002
23.099999997000005
12.979999998999999
79.54000000300005
27.469999997000006
13.000000004000004
69.709999995
17.700000004
28.320000001000004
14.229999996999997
77.71000000000002
17.009999995999998
17.700000001999996
47.52
14.200000001
16.710000001
28.519999999
38.74000000100001
39.890000005000005
17.900000000000002
78.98999999899999
41.81
22.71
78.249999995
13.800000005999998
44.299999997
28.749999997000007
80.82999999499998
28.15
27.939999997000005
17.180000003000004
28.430000001000003
31.099999995999998
28.369999998999997
27.699999994
16.759999996
19.110000001999992
80.12999999699998
78.099999999
29.580000001999995
25.990000004
27.390000005
12.699999999000001
30.040000005
18.869999997999997
19.000000001999997
15.040000002
27.149999999000002
78.280000003
13.959999999
23.429999997999992
17.819999996
79.559999981
31.82000000099999
15.300000004000003
17.899999996000005
30.47999999999999
14.489999996
13.659999995
73.200000002
25.950000005000003
14.290000001
37.119999997
33.899999994999995
43.47999999600001
13.679999997999998
14.420000002000002
13.329999997999998
27.159999999
23.330000002
27.349999997999998
28.010000000999995
43.499999995999985
5.110000000000001
74.55000000199998
25.580000001
14.760000000999998
13.880000006000001
27.890000001
13.030000004
45.22999999800001
15.199999998999997
13.489999997
18.560000004
14.930000001
21.07
28.389999996000004
57.439999995
66.94999999799998
28.759999998000012
60.609999994999995
75.08999999500001
28.440000004
78.050000003
56.970000000000006
14.369999996999999
26.950000002000003
22.620000005
39.66999999799999
14.010000005000006
29.109999996
77.11000000199999
27.310000003
27.479999992999996
13.700000003
12.889999998999999
14.489999995
77.729999998
39.55
46.37000000699999
24.99999999999999
79.41000000199998
13.000000002000002
14.899999995000002
27.150000001999995
40.410000001
23.110000002999996
79.079999998
17.529999996000004
43.11999999899999
19.429999999
15.150000002
13.500000005
79.060000006
23.65
14.869999995000002
18.389999995999997
74.60999999899998
25.990000001000006
68.94
21.879999995
28.380000003999996
13.479999996000002
21.449999999999996
13.349999999000001
78.02999999800001
25.620000002
42.750000004000015
27.500000003000004
14.870000003999996
12.500000004
28.119999999999997
28.379999999000002
22.459999994999993
67.030000001
28.059999998000002
24.250000004
40.009999995
15.029999996999997
14.509999995999998
25.400000001
40.200000003999996
38.220000002
17.499999997999996
13.880000005999996
13.700000003
28.409999999
17.229999996000004
39.949999999999996
27.490000000999995
13.429999993000001
29.009999995
79.19000000500004
38.11000000200001
14.990000002999993
14.170000002
14.600000003000003
36.480000004
13.899999998
27.989999997999995
22.269999997000003
19.659999997000003
27.469999998000006
85.940000003
26.67
42.610000002
53.849999999
13.850000001000002
14.669999999000002
